X,Y,FID,LEAAUNumbe,LEAInstNam,LEACategor,LEAIUNumbe,LEAIU,LEACountyN,LEAStatus,LEAStatusE,LEAWebAddr,LEAMailing,LEAMaili_1,LEAMaili_2,LEAMaili_3,LEAMaili_4,LEAMaili_5,LEALocatio,LEALocat_1,LEALocat_2,LEALocat_3,LEALocat_4,LEALocat_5,LEAPhoneNu,LEAPhone_1,LEAAdminTi,LEAAdminSa,LEAAdminFi,LEAAdminMi,LEAAdminLa,LEAAdminSu,LEAAdminPh,LEAAdmin_1,SchoolInst,SchoolAUNN,SchoolBran,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_,SchoolCoun,SchoolStat,SchoolSt_1,SchoolWebA,SchoolPhon,SchoolPh_1,SchoolMail,SchoolMa_1,SchoolMa_2,SchoolMa_3,SchoolMa_4,SchoolMa_5,SchoolLoca,SchoolLo_1,SchoolLo_2,SchoolLo_3,SchoolLo_4,SchoolLo_5,SchoolAdmi,SchoolAd_1,SchoolAd_2,SchoolAd_3,SchoolAd_4,SchoolAd_5,CyberSchoo
-80.0265210244592,40.4564533055727,169,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7871,Pittsburgh Manchester K-8,2017-2018,"PreKF,K5H-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-3100, ,1612 Manhattan St, ,Pittsburgh,PA,15233,0,1612 Manhattan St, ,Pittsburgh,PA,15233,0,Principal,Ms,Michilene, ,Pegher, , 
-79.9739984387167,40.4445381425481,170,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7876,Pittsburgh Weil K-8,2017-2018,"PreKF,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-3840, ,2250 Centre Ave, ,Pittsburgh,PA,15219,0,2250 Centre Ave, ,Pittsburgh,PA,15219,0,Principal,Ms,Kira, ,Henderson, , 
-80.0505566724929,40.4314766401143,171,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7877,Pittsburgh Westwood K-8,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pps.k12.pa.us/westwood/site/default.asp,(412)529-6570, ,508 Shadyhill Road, ,Pittsburgh,PA,15205,0,508 Shadyhill Road, ,Pittsburgh,PA,15205,0,Principal,Dr,Nina, ,Sacco, , 
-79.9736187442023,40.415454135042,172,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7878,Pittsburgh Arlington K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-4700, ,2500 Jonquil Way, ,Pittsburgh,PA,15210,0,2500 Jonquil Way, ,Pittsburgh,PA,15210,0,Principal,Ms,Holly, ,Ballard, , 
-80.0049643636903,40.4548112582974,173,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7880,Pittsburgh King K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-4160, ,50 Montgomery Place, ,Pittsburgh,PA,15212,0,50 Montgomery Place, ,Pittsburgh,PA,15212,0,Principal,Ms,Leah, ,McCord, , 
-79.9147340183265,40.3700780568947,174,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7881,Pittsburgh Mifflin K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-4350, ,1290 Mifflin Road, ,Pittsburgh,PA,15207,0,1290 Mifflin Road, ,Pittsburgh,PA,15207,0,Principal,Mr,Edward, ,Littlehale, , 
-79.9335123120925,40.4815723706603,175,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7884,Pittsburgh Sunnyside K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-2040, ,4801 Stanton Avenue, ,Pittsburgh,PA,15201,1627,4801 Stanton Avenue, ,Pittsburgh,PA,15201,1627,Principal,Ms,Laura, ,Dadey, , 
-80.0189587647507,40.4358601694367,176,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7885,Pittsburgh Whittier K-5,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pps.k12.pa.us/whittier/site/default.asp,(412)529-8211, ,150 Meridan St, ,Pittsburgh,PA,15211,1300,150 Meridan St, ,Pittsburgh,PA,15211,1300,Principal,Ms,Valerie, ,Lucas, , 
-79.9618620842439,40.4681053393214,177,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7886,Pittsburgh Arsenal 6-8,2017-2018,"PreKF,6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-5740, ,220 40th Street, ,Pittsburgh,PA,15201,3223,220 40th Street, ,Pittsburgh,PA,15201,3223,Principal,Ms,Patti, ,Camper, , 
-80.0181916690751,40.4194675312498,178,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7888,Pittsburgh South Hills 6-8,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-8130, ,595 Crane Avenue, ,Pittsburgh,PA,15216,3929,595 Crane Avenue, ,Pittsburgh,PA,15216,3929,Principal,Ms,Jacqueline, ,Hale, , 
-79.9630777320971,40.4672700805813,179,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7889,Pittsburgh Arsenal K-5,2017-2018,"PreKF,K5H-5",ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/08/10 00:00:00+00,http://www.pghschools.org/,(412)529-5307, ,215 39th St, ,Pittsburgh,PA,15201,3223,215 39th St, ,Pittsburgh,PA,15201,3223,Principal,Ms,Ruthie, ,Rae, , 
-80.0759353485888,40.4575912735526,180,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7913,Pittsburgh Chartiers Early Childhood Ctr,2017-2018,PreKF,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/10/19 00:00:00+00,http://www.pghschools.org/,(412)529-6792, ,3799 Chartiers Ave, ,Pittsburgh,PA,15204,0,3799 Chartiers Ave, ,Pittsburgh,PA,15204,0,Director,Ms,Carol, ,Barone Martin, , 
-79.8993647547069,40.454813370449,181,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7914,Pittsburgh Homewood Early Childhood Ctr,2017-2018,PreKF,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/10/19 00:00:00+00,http://www.pghschools.org/,(412)529-4291, ,7100 Hamilton Ave, ,Pittsburgh,PA,15208,0,7100 Hamilton Ave, ,Pittsburgh,PA,15208,0,Principal,Ms,Carol, ,Barone Martin, , 
-79.985439378582,40.4643534396198,182,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7916,Pittsburgh Spring Garden Early Childhood Ctr,2017-2018,PreKF,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/10/19 00:00:00+00,http://www.pghschools.org/,(412)325-4591, ,1501 Spring Garden Ave, ,Pittsburgh,PA,15212,0,1501 Spring Garden Ave, ,Pittsburgh,PA,15212,0,Principal,Mrs,Carol, ,Barone-Martin, , 
-79.9225987605541,40.4670706023469,183,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8105,Pittsburgh Obama 6-12,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-5980, ,515 N. Highland Avenue, ,Pittsburgh,PA,15206,0,515 N. Highland Avenue, ,Pittsburgh,PA,15206,0,Principal,Ms,Yolanda, ,Colbert, , 
-79.9982856240131,40.4444627818569,184,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8106,Pittsburgh CAPA 6-12,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-6100, ,111 9th St, ,Pittsburgh,PA,15222,0,111 9th St, ,Pittsburgh,PA,15222,0,Principal,Ms,Melissa, ,Pearlman, , 
-79.9576849756649,40.4435103707094,185,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8107,Pittsburgh Science and Technology Academy 6-12,2017-2018,"PreKF,6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-7620, ,107 Thackeray St, ,Pittsburgh,PA,15213,0,107 Thackeray St, ,Pittsburgh,PA,15213,0,Principal,Mr,Shawn, ,McNeil, , 
-79.9813533439015,40.4473319790375,186,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8108,Pittsburgh Miller K-5,2017-2018,PreKH-5,ELEMENTARY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-3830, ,2055 Bedford Ave, ,Pittsburgh,PA,15219,3634,2055 Bedford Ave, ,Pittsburgh,PA,15219,3634,Principal,Dr,Margaret,J,Starkes-Ross, , 
-79.9624346102189,40.4498086384779,187,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8110,Pittsburgh Milliones 6-12,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-5900, ,3117 Centre Ave, ,Pittsburgh,PA,15219,0,3117 Centre Ave, ,Pittsburgh,PA,15219,0,Principal,Mr,Christopher, ,Horne, , 
-79.9011732295621,40.4610075797907,188,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8203,Academy at Westinghouse,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2011/07/01 00:00:00+00,http://www.pps.k12.pa.us/westinghouse/site/default.asp,(412)529-3940, ,1101 N. Murtland Avenue, ,Pittsburgh,PA,15208,0,1101 N. Murtland Avenue, ,Pittsburgh,PA,15208,0,Principal,Mr,Bernard, ,Taylor, , 
-79.8940685797442,40.452499395422,189,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8204,Pittsburgh Faison K-5,2017-2018,"PreKF,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2011/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-2305, ,7430 Tioga St, ,Pittsburgh,PA,15208,0,7430 Tioga St, ,Pittsburgh,PA,15208,0,Principal,Dr,Russell, ,Patterson, , 
-80.0546727522264,40.4545398633527,190,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8255,Pittsburgh Langley K-8,2017-2018,"K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2012/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-2100, ,2940 Sheraden Boulevard, ,Pittsburgh,PA,15204,0,2940 Sheraden Boulevard, ,Pittsburgh,PA,15204,0,Principal,Mr,Stephen, ,Sikon, , 
-79.9506643452755,40.444686088753,191,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8300,Pittsburgh Online Academy,2017-2018,"4-6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2013/07/01 00:00:00+00,http://www.pghschools.org/,(412)529-3510, ,341 S. Bellefield Avenue, ,Pittsburgh,PA,15213,0,341 S. Bellefield Avenue, ,Pittsburgh,PA,15213,0,Principal,Dr,Shemeca, ,Crenshaw, , 
-80.0245010215074,40.4644333892182,192,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Special Education,102027451,6047,Pittsburgh Oliver,2017-2018,"5-6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997/10/23 00:00:00+00,http://www.pps.k12.pa.us/mcnaugher/site/default.asp,(412)529-3125, ,2323 Brighton Rd, ,Pittsburgh,PA,15212,2833,2323 Brighton Rd, ,Pittsburgh,PA,15212,2833,Principal,Mr,Anthony, ,Esoldo, , 
-80.0099524201038,40.4031554153333,193,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Special Education,102027451,6664,Pittsburgh Pioneer,2017-2018,"K5F-6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997/11/10 00:00:00+00,http://www.pghschools.org/,(412)529-7405, ,775 Dunster St, ,Pittsburgh,PA,15226,1312,775 Dunster St, ,Pittsburgh,PA,15226,1312,Principal,Mr,David, ,Lott, , 
-80.0247302140757,40.4517024539339,194,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999/06/08 00:00:00+00,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Special Education,102027451,6811,Pittsburgh Conroy,2017-2018,"K5F-6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1995/08/03 00:00:00+00,http://www.pghschools.org/,(412)529-3105, ,1398 Page St, ,Pittsburgh,PA,15233,2007,1398 Page St, ,Pittsburgh,PA,15233,2007,Principal,Ms,Molly, ,Skedel, , 
-79.7595600269894,40.4806302216028,195,103027503,Plum Borough SD,School District,3,Allegheny IU 3,Allegheny,Open,2000/07/26 00:00:00+00,http://www.pbsd.k12.pa.us,900 Elicker Road, ,Plum,PA,15239,0,900 Elicker Road, ,Plum,PA,15239,0,(412)795-0100, ,Superintendent,Dr,Timothy,S,Glasspool, ,(412)795-0100,6359,Regular School,103027503,427,Center El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1993/08/10 00:00:00+00, ,(412)795-4420, ,201 Center New Texas Rd, ,Pittsburgh,PA,15239,1896,201 Center New Texas Rd, ,Pittsburgh,PA,15239,1896,Principal,Mr,D. Jason, ,Knisely, , 
-79.7084941412268,40.479683901496,196,103027503,Plum Borough SD,School District,3,Allegheny IU 3,Allegheny,Open,2000/07/26 00:00:00+00,http://www.pbsd.k12.pa.us,900 Elicker Road, ,Plum,PA,15239,0,900 Elicker Road, ,Plum,PA,15239,0,(412)795-0100, ,Superintendent,Dr,Timothy,S,Glasspool, ,(412)795-0100,6359,Regular School,103027503,433,Regency Park El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/11 00:00:00+00, ,(412)795-0660, ,4795 Havana Drive, ,Plum,PA,15239,1393,4795 Havana Drive, ,Plum,PA,15239,1393,Principal,Dr,Jeff, ,Hadley, , 
